workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,selection_history,correctness_history,target_history,message
5069,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,F,57,4,3,0,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""facing left knees up"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,MDLyuv29jevaGLSeT,L,66,5,4,0,G,1,"[[{""role"":""describer"",""text"":""sitting with a triangle on chin"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}]]","[""K""]",[false],"[""B""]","[{""role"":""describer"",""text"":""The one that is hard to describe head back, one arm up, one arm down"",""message_number"":1}]"
5069,TRUE,limited_feedback_random,Z2WAkYpWiXwuGcdME,A,62,5,5,0,A,1,"[[{""role"":""describer"",""text"":""large rectangle"",""message_number"":1}]]","[""J""]",[true],"[""J""]","[{""role"":""describer"",""text"":""two head"",""message_number"":1}]"
5069,TRUE,limited_feedback_random,MDLyuv29jevaGLSeT,I,30,2,6,0,I,1,"[[{""role"":""describer"",""text"":""sitting with a triangle on chin"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}],[{""role"":""describer"",""text"":""The one that is hard to describe head back, one arm up, one arm down"",""message_number"":1}]]","[""K"",""L""]","[false,false]","[""B"",""G""]","[{""role"":""describer"",""text"":""standing on 1 leg arms out"",""message_number"":1}]"
5069,TRUE,limited_feedback_random,rSMFkjhskBteiyQMB,E,20,1,7,0,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,rSMFkjhskBteiyQMB,I,65,5,8,0,J,1,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""E""]",[true],"[""E""]","[{""role"":""describer"",""text"":""horizontal line man"",""message_number"":1}]"
5069,TRUE,limited_feedback_random,MDLyuv29jevaGLSeT,I,10,0,9,0,I,1,"[[{""role"":""describer"",""text"":""sitting with a triangle on chin"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}],[{""role"":""describer"",""text"":""The one that is hard to describe head back, one arm up, one arm down"",""message_number"":1}],[{""role"":""describer"",""text"":""standing on 1 leg arms out"",""message_number"":1}]]","[""K"",""L"",""I""]","[false,false,true]","[""B"",""G"",""I""]","[{""role"":""describer"",""text"":""This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,GWCD2NGoiA2n5Wh2i,G,54,4,10,0,K,1,[],[],[],[],"[{""role"":""matcher"",""text"":""Kneeling man right side"",""message_number"":1},{""role"":""describer"",""text"":""double diamond this time"",""message_number"":2}]"
5069,TRUE,limited_feedback_random,22dyGMRgestp8u5Lc,D,15,1,11,0,D,1,"[[{""role"":""describer"",""text"":""Half a pot with triangle on top"",""message_number"":1}]]","[""E""]",[false],"[""J""]","[{""role"":""describer"",""text"":""Priest standing with bible Facing to the left"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,GWCD2NGoiA2n5Wh2i,G,35,2,12,1,H,1,"[[{""role"":""matcher"",""text"":""Kneeling man right side"",""message_number"":1},{""role"":""describer"",""text"":""double diamond this time"",""message_number"":2}]]","[""G""]",[false],"[""K""]","[{""role"":""matcher"",""text"":""Double Diamond Radioactive was selected wrongly"",""message_number"":1},{""role"":""describer"",""text"":""bean body!"",""message_number"":2}]"
5069,TRUE,limited_feedback_random,MDLyuv29jevaGLSeT,F,21,1,13,1,F,1,"[[{""role"":""describer"",""text"":""sitting with a triangle on chin"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}],[{""role"":""describer"",""text"":""The one that is hard to describe head back, one arm up, one arm down"",""message_number"":1}],[{""role"":""describer"",""text"":""standing on 1 leg arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side"",""message_number"":1}]]","[""K"",""L"",""I"",""I""]","[false,false,true,true]","[""B"",""G"",""I"",""I""]","[{""role"":""describer"",""text"":""seated facing left with feet extended"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,22dyGMRgestp8u5Lc,J,70,5,14,1,H,1,"[[{""role"":""describer"",""text"":""Half a pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""Priest standing with bible Facing to the left"",""message_number"":1}]]","[""E"",""D""]","[false,true]","[""J"",""D""]","[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,x8BXJBHh3RxchPoHv,I,11,0,15,1,G,1,"[[{""role"":""describer"",""text"":""facing left knees up"",""message_number"":1}]]","[""F""]",[true],"[""F""]","[{""role"":""describer"",""text"":""this reminds me of the dancer emoji"",""message_number"":1},{""role"":""describer"",""text"":""arm and leg out to the right"",""message_number"":2}]"
5069,FALSE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,E,0,0,16,1,K,0,[],[],[],[],"[{""role"":""describer"",""text"":""right angle triangle in the bottom left corner"",""message_number"":1},{""role"":""describer"",""text"":""triangled shaped cutout on the right"",""message_number"":2},{""role"":""describer"",""text"":""like a man sat on a chair"",""message_number"":3}]"
5069,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,I,69,5,17,1,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]"
5069,TRUE,limited_feedback_random,22dyGMRgestp8u5Lc,A,35,2,18,1,A,1,"[[{""role"":""describer"",""text"":""Half a pot with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""Priest standing with bible Facing to the left"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]]","[""E"",""D"",""J""]","[false,true,false]","[""J"",""D"",""H""]","[{""role"":""describer"",""text"":""facing left one leg up arms up falling backward"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,BTbGhXZvjdSFubTBg,I,58,4,19,1,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""puking a triangle guy"",""message_number"":1}]"
5069,TRUE,limited_feedback_random,rSMFkjhskBteiyQMB,E,34,2,20,1,E,1,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""horizontal line man"",""message_number"":1}]]","[""E"",""I""]","[true,false]","[""E"",""J""]","[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,GWCD2NGoiA2n5Wh2i,F,70,5,21,1,D,1,"[[{""role"":""matcher"",""text"":""Kneeling man right side"",""message_number"":1},{""role"":""describer"",""text"":""double diamond this time"",""message_number"":2}],[{""role"":""matcher"",""text"":""Double Diamond Radioactive was selected wrongly"",""message_number"":1},{""role"":""describer"",""text"":""bean body!"",""message_number"":2}]]","[""G"",""G""]","[false,false]","[""K"",""H""]","[{""role"":""matcher"",""text"":""Sitting man"",""message_number"":1},{""role"":""describer"",""text"":""podium guy this time!"",""message_number"":2}]"
5069,FALSE,limited_feedback_random,GWCD2NGoiA2n5Wh2i,K,2,0,22,1,L,1,"[[{""role"":""matcher"",""text"":""Kneeling man right side"",""message_number"":1},{""role"":""describer"",""text"":""double diamond this time"",""message_number"":2}],[{""role"":""matcher"",""text"":""Double Diamond Radioactive was selected wrongly"",""message_number"":1},{""role"":""describer"",""text"":""bean body!"",""message_number"":2}],[{""role"":""matcher"",""text"":""Sitting man"",""message_number"":1},{""role"":""describer"",""text"":""podium guy this time!"",""message_number"":2}]]","[""G"",""G"",""F""]","[false,false,false]","[""K"",""H"",""D""]","[{""role"":""describer"",""text"":""alright, this guy looks similar to the last, except he's facing the right, and kneeling"",""message_number"":1},{""role"":""describer"",""text"":""also with a book in hand"",""message_number"":2},{""role"":""matcher"",""text"":""bent legs head in the same orientation"",""message_number"":3},{""role"":""describer"",""text"":""bent legs, knees to the right, normal head"",""message_number"":4},{""role"":""matcher"",""text"":""more of a sharp book being held than last time"",""message_number"":5},{""role"":""matcher"",""text"":""is his back flat"",""message_number"":6},{""role"":""matcher"",""text"":""is the book triangle this time"",""message_number"":7},{""role"":""describer"",""text"":""yeah definitely, book looks more triangular"",""message_number"":8},{""role"":""matcher"",""text"":""yeah, is the back flat two images look like a guy facing the right"",""message_number"":9},{""role"":""describer"",""text"":""back is flat mostly, upright"",""message_number"":10}]"
5069,FALSE,limited_feedback_random,BTbGhXZvjdSFubTBg,H,69,5,23,1,F,1,"[[{""role"":""describer"",""text"":""puking a triangle guy"",""message_number"":1}]]","[""I""]",[false],"[""B""]","[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,C,57,4,24,2,L,1,"[[{""role"":""describer"",""text"":""right angle triangle in the bottom left corner"",""message_number"":1},{""role"":""describer"",""text"":""triangled shaped cutout on the right"",""message_number"":2},{""role"":""describer"",""text"":""like a man sat on a chair"",""message_number"":3}]]","[""E""]",[false],"[""K""]","[{""role"":""describer"",""text"":""man on parallelogram"",""message_number"":1}]"
5069,TRUE,limited_feedback_random,BTbGhXZvjdSFubTBg,C,41,3,25,2,C,1,"[[{""role"":""describer"",""text"":""puking a triangle guy"",""message_number"":1}],[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}]]","[""I"",""H""]","[false,false]","[""B"",""F""]","[{""role"":""describer"",""text"":""the flying ghost"",""message_number"":1}]"
5069,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,D,53,4,26,2,D,1,"[[{""role"":""describer"",""text"":""facing left knees up"",""message_number"":1}],[{""role"":""describer"",""text"":""this reminds me of the dancer emoji"",""message_number"":1},{""role"":""describer"",""text"":""arm and leg out to the right"",""message_number"":2}]]","[""F"",""I""]","[true,false]","[""F"",""G""]","[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]"
5069,TRUE,limited_feedback_random,MEJ8y7jRW4947MPrH,H,22,1,27,2,H,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""this one looks like a block no arms and only one little triangle foot at the bottom right facing right"",""message_number"":1},{""role"":""describer"",""text"":""this person looks like someone has tied him up in a bag no arms only a little foot hanging to the bottom right"",""message_number"":2},{""role"":""matcher"",""text"":""block man"",""message_number"":3},{""role"":""matcher"",""text"":""bag boy"",""message_number"":4},{""role"":""describer"",""text"":""bag boy"",""message_number"":5},{""role"":""matcher"",""text"":""sackperson can be their name"",""message_number"":6},{""role"":""matcher"",""text"":""bag boy works"",""message_number"":7}]"
5069,TRUE,limited_feedback_random,MEJ8y7jRW4947MPrH,G,41,3,28,2,G,1,"[[{""role"":""describer"",""text"":""this one looks like a block no arms and only one little triangle foot at the bottom right facing right"",""message_number"":1},{""role"":""describer"",""text"":""this person looks like someone has tied him up in a bag no arms only a little foot hanging to the bottom right"",""message_number"":2},{""role"":""matcher"",""text"":""block man"",""message_number"":3},{""role"":""matcher"",""text"":""bag boy"",""message_number"":4},{""role"":""describer"",""text"":""bag boy"",""message_number"":5},{""role"":""matcher"",""text"":""sackperson can be their name"",""message_number"":6},{""role"":""matcher"",""text"":""bag boy works"",""message_number"":7}]]","[""H""]",[true],"[""H""]","[{""role"":""describer"",""text"":""legs dragging behind them"",""message_number"":1},{""role"":""describer"",""text"":""both arms to the right"",""message_number"":2},{""role"":""matcher"",""text"":""dancer girl"",""message_number"":3},{""role"":""matcher"",""text"":""dancer"",""message_number"":4},{""role"":""describer"",""text"":""dancer"",""message_number"":5},{""role"":""describer"",""text"":""head sticking backwards to the left"",""message_number"":6},{""role"":""matcher"",""text"":""head to left"",""message_number"":7}]"
5069,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,C,3,0,29,2,C,1,"[[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]]","[""I""]",[true],"[""I""]","[{""role"":""describer"",""text"":""person leaning backwards with arms in the air"",""message_number"":1},{""role"":""matcher"",""text"":""Is the body a parallelogram"",""message_number"":2}]"
5069,TRUE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,K,23,1,30,2,K,1,"[[{""role"":""describer"",""text"":""right angle triangle in the bottom left corner"",""message_number"":1},{""role"":""describer"",""text"":""triangled shaped cutout on the right"",""message_number"":2},{""role"":""describer"",""text"":""like a man sat on a chair"",""message_number"":3}],[{""role"":""describer"",""text"":""man on parallelogram"",""message_number"":1}]]","[""E"",""C""]","[false,false]","[""K"",""L""]","[{""role"":""describer"",""text"":""Person facing right sitting on triangle"",""message_number"":1},{""role"":""describer"",""text"":""Looks like a choir boy singing to me"",""message_number"":2}]"
